country_code,country,region,year,cost_healthy_diet_ppp_usd,annual_cost_healthy_diet_usd,cost_vegetables_ppp_usd,cost_fruits_ppp_usd,total_food_components_cost,cost_category,data_quality
860,Uzbekistan,Europe,2020,3.97,1449.0500000000002,,,,High Cost,Estimated value
860,Uzbekistan,Europe,2021,4.06,1481.8999999999999,0.47,1.03,1.5,High Cost,Estimated value
860,Uzbekistan,Europe,2022,4.52,1649.8,,,,High Cost,Estimated value
860,Uzbekistan,Europe,2023,4.78,1744.7,,,,High Cost,Estimated value
860,Uzbekistan,Europe,2024,4.67,1704.55,,,,High Cost,Estimated value
704,Viet Nam,Europe,2017,3.27,1193.55,,,,High Cost,Estimated value
704,Viet Nam,Europe,2018,3.33,1215.45,,,,High Cost,Estimated value
704,Viet Nam,Europe,2019,3.47,1266.5500000000002,,,,High Cost,Estimated value
704,Viet Nam,Europe,2020,3.79,1383.35,,,,High Cost,Estimated value
704,Viet Nam,Europe,2021,3.88,1416.2,0.65,0.63,1.28,High Cost,Estimated value
704,Viet Nam,Europe,2022,4.17,1522.05,,,,High Cost,Estimated value
704,Viet Nam,Europe,2023,4.35,1587.7499999999998,,,,High Cost,Estimated value
704,Viet Nam,Europe,2024,4.49,1638.8500000000001,,,,High Cost,Estimated value
894,Zambia,Europe,2017,2.73,996.45,,,,High Cost,Estimated value
894,Zambia,Europe,2018,2.79,1018.35,,,,High Cost,Estimated value
894,Zambia,Europe,2019,2.88,1051.2,,,,High Cost,Estimated value
894,Zambia,Europe,2020,2.96,1080.4,,,,High Cost,Estimated value
894,Zambia,Europe,2021,3.28,1197.1999999999998,0.31,0.36,0.6699999999999999,High Cost,Estimated value
894,Zambia,Europe,2022,3.61,1317.6499999999999,,,,High Cost,Estimated value
894,Zambia,Europe,2023,3.81,1390.65,,,,High Cost,Estimated value
894,Zambia,Europe,2024,3.99,1456.3500000000001,,,,High Cost,Estimated value
716,Zimbabwe,Europe,2017,3.54,1292.1,,,,,Estimated value
